,time,A,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,ANET,ANSS,AVGO,BR,CDAY,CDNS,CIEN,CRM,CSCO,CTSH,ENPH,EPAM,FAST,FDS,FFIV,FI,FICO,FIS,FLT,FTNT,GEN,GLW,GPN,INTC,INTU,IT,JBL,JKHY,JNPR,KEYS,KLAC,LDOS,LHX,LRCX,MA,MCHP,MPWR,MSFT,MSI,MU,NOW,NVDA,NXPI,ON,ORCL,PANW,PAYC,PAYX,PTC,PYPL,QCOM,QRVO,SWKS,TER,TRMB,TXN,TYL,Ticker,V,ZBRA
278,03/10/2022,134.33,309.52,438.95,150.56,209.43,199.79,124.97,106.46,120.91,303.56,587.73,145.66,64.04,149.46,57.38,200.15,54.71,87.66,178.72,188.76,54.47,407,196.57,95.05,481.61,90.41,230.85,57.352,27.92,37.01,127.12,46.66,452.37,281.09,55.52,181.66,33.25,146.49,328.79,103.02,254.0,497.07,324.59,69.85,409.06,285.59,222.3,75.72,533.59,226.58,180.5,57.63,76.65,183.95,309.67,122.19,106.82,98.55,154.71,125.5,131.47,109.96,66.61,172.75,408.13,,197.97,388.79
279,03/10/2023,135.72,252.95,329.3,181.76,213.56,194.02,114.39,82.67,146.46,296.03,614.83,136.99,67.45,195.67,49.53,173.18,48.56,60.38,210.22,282.74,51.52,395.63,138.5,111.83,695.76,57.22,195.88,58.76,16.61,33.26,100.0,27.22,392.61,314.33,81.91,158.08,30.8,154.51,367.51,92.5,203.37,478.82,347.11,81.57,478.95,248.59,261.48,54.93,415.08,229.65,175.05,78.38,84.07,185.71,273.28,107.83,118.38,73.43,115.19,95.33,111.29,101.29,48.28,171.64,309.8,,216.14,288.19
280,03/11/2019,79.3,163.94,260.96,107.68,151.09,154.04,38.51,22.96,70.45,178.73,269.06,99.49,49.27,59.96,40.23,157.65,51.92,72.35,8.84,163.57,30.86,233.39,162.09,86.03,252.76,107.04,230.83,16.512,22.38,34.2,131.89,53.35,250.54,144.16,27.62,133.46,26.17,85.0,116.93,63.18,163.23,172.01,225.64,43.4,137.5,112.83,141.45,39.03,239.86,40.285,94.28,22.61,52.66,80.2933333333333,181.16,77.52,90.42,97.45,54.35,69.37,81.48,39.53,38.76,106.45,202.03,,150.67,209.45
281,03/11/2020,68.84,165.11,315.23,94.41,148.01,154.4,52.49,45.7,45.55,217.73,245.97,97.67,56.63,62.23,38.83,154.57,37.05,53.14,41.73,202.71,32.93,254.93,107.8,102.42,314.54,132.96,222.47,17.59,17.85,23.15,172.15,51.66,261.12,107.18,27.31,161.01,20.29,91.8,144.92,97.97,188.36,276.63,269.76,36.7,155.8,153.63,161.21,43.72,290.63,61.6175,100.52,15.07,44.72,52.51,220.68,74.68,59.7,103.9,74.62,89.27,89.84,54.88,33.23,106.5,288.42,,172.95,191.3
282,03/11/2021,121.83,266.37,451.06,151.03,181.56,274.36,117.19,81.23,68.895,322.64,453.69,144.49,88.06,130.13,53.26,215.95,48.8,77.54,165.34,366.02,46.37,312.74,195.08,124.11,469.09,145.06,283.67,37.506,21.4,40.0,209.86,63.31,399.17,186.23,47.71,148.66,25.25,136.24,296.36,94.63,188.25,535.39,384.38,74.105,337.6,237.13,178.53,89.31,502.87,129.935,188.5,38.8,67.41,114.79,389.84,95.16,135.84,253.83,131.74,174.95,173.75,113.86,74.23,174.95,411.87,,226.15,480.75
283,03/11/2022,130.31,311.58,416.38,147.6,207.27,192.31,123.64,104.29,119.91,293.62,577.85,144.6,61.38,144.91,54.98,197.9,54.69,88.04,171.07,200.14,53.97,407.79,194.43,94.15,463.18,89.34,229.54,55.826,27.62,36.44,126.99,45.83,439.32,279.83,55.64,183.42,33.14,145.87,323.27,101.97,250.0,483.39,324.79,69.04,395.74,280.07,221.77,72.82,512.15,221.0,178.56,55.89,77.82,182.01,303.22,120.59,103.94,96.57,152.34,123.63,127.54,106.88,65.47,170.36,398.31,,196.71,386.07
284,03/12/2018,70.71,161.69,220.94,95.53,117.53,138.37,60.97,11.52,74.35,169.94,262.84,108.57,,39.7,27.13,126.78,45.55,84.07,4.05,124.9,28.905,213.32,146.78,73.82,177.14,101.23,208.69,10.936,27.76,29.84,117.83,51.52,177.33,124.08,28.31,123.41,26.34,54.62,122.39,69.34,158.02,228.65,182.54,50.12,125.51,96.77,108.85,59.37,174.43,62.44,123.62,26.8,52.9,63.2433333333333,110.2,66.5,80.4,80.6,62.81,86.39,115.16,49.92,39.35,111.63,208.6,,124.24,144.75
285,03/12/2019,79.93,163.99,263.51,107.91,151.99,154.81,38.71,23.49,71.2725,180.96,269.63,100.44,49.65,60.62,39.79,158.28,52.15,71.78,9,165.55,31.085,233.37,149.65,86.08,256.75,107.37,231.8,16.48,22.46,34.2,131.89,53.57,250.3,144.25,27.37,134.31,26.28,84.89,116.67,63.03,161.34,172.06,226.94,43.15,137.69,113.62,140.2,39.25,238.71,40.63,93.99,22.47,52.8,80.0733333333333,182.29,77.74,90.2,97.5,54.84,69.24,82.26,39.59,38.9,106.52,201.37,,151.73,210.72
286,03/12/2020,63.42,152.53,285,90.01,130.28,136,45.11,39.01,40.7225,204.46,218.78,95.71,48.62,56.94,34.73,140.59,33.2,48.98,33.02,163.44,30.87,233.42,98.33,94.92,279.13,118.46,214.43,15.162,17.26,20.47,157.11,45.54,237.94,102.34,23.47,155.15,19.2,82.36,125.36,85.8,166.02,237.85,241.5,31.16,145.99,139.06,141.37,38.81,262.12,54.0775,91.97,12.93,39.8,46.85,191.98,66.46,54.17,96.96,67.02,76.82,80.55,49.83,27.05,97.53,274.71,,160.08,161.51
287,03/12/2021,121.44,264.95,444.3,149.54,182.77,268.11,114.29,81.05,69.9025,316.88,451.17,144.06,87.15,125.74,54.34,212.21,48.82,77.77,164.71,364.15,47.15,310.9,196.18,124.13,464.33,146.29,283.86,37.67,21.48,40.75,215.06,62.9,395.95,186.82,48.41,150.69,25.4,136.01,294.27,94.93,192.02,524.82,382.71,73.725,331.0,235.75,179.11,87.77,489.22,128.56,183.47,38.49,67.16,114.176666666667,384.3,95.25,132.19,250.35,129.98,172.59,172.31,112.83,73.87,173.57,411.82,,224.36,472.85
288,03/13/2018,70.68,162.49,219.76,94.66,117.39,136,59.69,11.64,72.42,167.75,261.22,108.37,,39.17,27.49,126.73,45.16,83.79,3.98,121.79,28.88,212.44,147.84,73.75,176.1,100.41,207.8,10.85,27.34,29.84,117.25,51.78,177.68,124.33,28.27,124.06,26.41,53.87,120.48,69.3,158.1,223.97,181.01,49.015,123.7,94.41,109.22,59.43,173.96,61.9275,122.63,26.02,52.58,62.7466666666667,109.52,66.72,79.48,80.2,59.7,83.42,112.0,49.0,38.92,110.59,209.48,,123.2,144.2
289,03/13/2019,80.13,164.11,264.38,108.08,152.84,153.38,38.6,23.38,73.1275,180.81,271.21,103.48,49.67,60.66,39.43,159.81,52.59,71.21,9.36,166.48,31.34,234.14,151.75,86.08,257.81,107.6,234.97,16.732,22.95,34.31,133.0,54.37,253.65,144.93,27.66,135.7,26.46,84.21,116.88,63.35,161.77,170.41,228.5,42.53,138.69,114.5,141.01,38.83,240.39,42.155,93.4,22.31,53.06,80.9166666666667,181.03,78.27,91.26,99.31,55.39,69.09,81.77,39.61,39.58,107.58,201.64,,152.47,211.53
290,03/13/2020,69.2,166.51,335.5,99.79,144.5,158.03,50.89,43.9,44.19,235.42,234.22,103.68,55.05,62.47,37.02,147.78,37.64,52.62,32.86,192,34.09,253.07,105.7,103.42,303.55,129.9,235.46,16.528,17.45,22.8,172.99,54.43,261.25,106.31,24.83,160.9,20.3,92.03,145.37,90.31,177.63,261.78,270.01,34.985,170.56,158.83,154.95,42.99,287.67,60.21,95.54,14.49,47.93,50.5233333333333,226.62,71.56,56.37,110.15,75.81,83.8,83.0,54.53,28.35,106.04,287.13,,175.83,184.02
291,03/13/2023,136.69,251.31,324.27,182.55,213.55,197.87,115.84,82.01,146.87,302.75,616.47,137.15,68.06,196.27,49.68,175.51,48.41,57.98,211.53,280.67,51.7,397.47,136.84,104.25,682.89,49.82,190.35,59.27,16.42,33.07,95.98,26.95,391.56,313.28,81.35,141.27,30.69,154.19,364.82,92.23,201.35,477.0,344.71,81.28,486.3,253.92,261.15,53.9,414.93,229.66,174.93,77.75,84.93,185.9,274.54,108.33,117.33,72.61,114.43,94.67,111.27,102.73,47.68,173.89,322.06,,214.47,284.92
292,03/14/2018,69.92,161,218.44,94.09,116.1,136.19,60.23,11.36,74.625,166.95,260.59,107.81,,38.83,26.94,127.99,45.28,83.63,4.25,121.83,28.685,211.31,147.92,73.795,173.75,100.32,207.9,10.908,27.37,29.54,117.88,51.86,177.29,123.21,28.2,125.01,26.2,53.58,120.44,68.53,157.58,222.64,180.12,48.625,123.2,93.85,108.95,59.78,175.34,62.185,122.3,25.74,52.32,62.8166666666667,111.25,65.89,79.69,83.31,60.12,82.22,111.94,49.35,38.61,109.97,209.25,,122.58,146.79
293,03/14/2019,80.61,164.82,267.69,108.25,153.51,153.15,38.93,22.82,73.1525,180.62,268.2,103.61,50.29,61.16,39.27,160.67,52.74,70.93,9.38,168,31.095,236.11,153.18,85.5,261.24,107.78,236.6,16.876,22.93,34.22,132.35,53.44,256.77,144.13,27.41,135.84,26.7,85.33,117.19,62.74,160.44,176.53,229.51,42.0,137.95,114.59,140.09,38.41,241.59,41.39,92.85,22.06,53.05,80.92,183.35,78.99,91.66,99.03,55.4,68.65,81.43,39.27,39.78,107.1,201.62,,154.2,212.67
294,03/14/2022,127.58,307.68,411.5,145.63,207,188.7,120.13,102.25,115.28,289.94,567.8,143.31,59.42,139.16,53.7,193.12,54.3,87.43,157.64,220,54.49,408.27,189.19,93.99,466.03,89.06,226.47,55.088,29.07,36.21,127.09,44.4,424.63,273.96,54.17,179.79,33.29,143.98,320.0,102.45,250.11,469.0,328.59,68.13,385.01,276.44,218.75,69.4,495.1,213.3,171.71,53.91,77.07,175.103333333333,297.66,119.89,101.51,96.87,141.29,118.61,120.56,105.57,64.23,166.72,391.52,,200.33,380.09
295,03/14/2023,138.4,252.48,333.33,186.58,213.59,199.22,120.34,87.45,153.15,308.3,632.46,137.03,69.99,203.52,50.7,182.89,49.05,58.44,213.01,285.5,52.35,409.55,138.7,110.53,696.89,53.32,194.08,60.89,15.9,33.56,101.2,28.01,408.3,320.32,82.95,141.79,31.25,156.77,379.02,93.27,202.59,493.98,352.82,83.24,493.72,260.79,266.25,54.27,424.54,240.63,178.82,81.2,84.56,184.48,280.51,108.24,119.96,73.24,116.55,96.28,113.23,105.17,48.45,175.73,325.07,,218.66,292.46
296,03/15/2018,70.18,162.86,218.87,93.94,116.48,136.72,60.28,11.46,73.975,167.36,267.76,107.12,,39.08,27.27,127.22,45.33,84.83,4.41,121.75,28.805,212.69,148.15,73.835,171.3,100.1,206.78,10.836,27.54,29.53,118.21,50.88,177.93,123.15,28.49,125.01,26.23,53.38,120.81,68.02,158.18,223.08,180.95,48.765,123.4,94.18,108.8,58.84,173.83,62.335,121.88,25.76,52.37,63.0033333333333,109.82,66.4,80.17,82.57,59.89,79.0,111.29,49.14,38.23,109.71,209.04,,123.41,144.4
297,03/15/2019,81.1,166.39,257.09,109.39,155.31,153.28,40.39,23.29,74.19,180.38,290.29,103.55,51.38,60.99,39.43,161.51,53.2,72.13,9.05,169.47,31.14,237.36,153.69,86.24,263.38,108.88,239.27,16.652,23.02,34.52,134.12,54.33,258.13,145.04,27.17,137.24,26.84,85.98,119.62,62.83,160.68,182.39,231.17,43.05,141.1,115.91,140.64,39.54,241.89,42.4525,93.38,22.17,52.94,79.9066666666667,181.94,79.23,91.2,100.73,56.6,69.66,83.76,40.46,39.76,110.74,202.39,,155.46,211.4
298,03/15/2021,124.04,266.26,447.59,151,189.08,273.02,114.88,82.5,71.6575,325.71,470.77,146.39,90.25,129.39,56.37,212.8,49.41,79.27,174.16,372.57,48.13,318.52,198.7,124.0,486.47,145.75,282.65,38.406,21.57,41.59,215.55,63.79,396.84,185.72,48.84,151.57,25.83,136.9,298.96,95.28,192.0,536.75,381.76,74.78,341.64,234.81,181.85,88.85,496.77,131.9125,199.91,39.27,67.73,114.763333333333,393.84,97.75,137.09,249.98,131.64,178.29,178.79,117.75,75.48,174.91,425.02,,223.27,478.11
299,03/15/2022,130.28,316.23,421.66,150.92,212.31,192.43,124.41,109.33,121.16,298.09,592.76,146.28,61.82,142.5,56.61,196.14,55.6,88.17,164.64,225.04,55.79,416.42,194.23,95.45,478.68,92.6,229.41,56.664,30.11,36.59,128.5,44.81,439.68,279.59,55.81,178.99,34.38,149.66,333.22,103.97,258.11,484.72,335.0,71.62,421.82,287.15,224.73,73.11,514.22,229.73,178.44,56.66,80.6,180.02,306.01,121.82,105.95,100.46,144.21,121.46,125.49,110.51,66.22,172.32,403.33,,206.14,387.08
300,03/15/2023,134.03,246.17,333.61,182.93,213.25,195.79,118.48,89.68,153.8,308.96,626.04,136.15,68.67,202.94,49.78,182.91,49.06,57.07,205.76,276.27,51.56,404.69,138.54,109.26,668.3,51.57,189.22,60.39,15.96,32.81,99.48,28.41,406.32,310.82,80.33,145.46,30.7,154.45,370.31,92.31,200.78,487.05,348.08,80.51,476.61,265.44,258.72,54.13,422.26,242.28,174.6,78.0,82.98,183.8,277.88,107.0,117.52,73.91,115.49,94.07,111.7,102.63,48.94,174.39,328.11,,216.37,287.74
301,03/16/2018,69.9,160.89,225.55,94.15,117.16,135.75,59.44,11.47,73.43,166.31,254.87,107.28,,38.59,27.2,125.97,45.01,84.6,4.72,119.07,29.18,214.58,148.18,74.22,170.65,100.64,209.01,10.8,27.37,29.5,118.01,51.17,178.59,124.02,31.37,125.25,26.29,53.39,120.62,67.71,156.51,221.92,182.55,49.09,124.72,94.6,108.83,60.58,169.98,62.62,122.25,25.87,52.27,62.4866666666667,109.98,66.15,80.38,82.16,60.62,80.75,110.63,49.23,38.34,109.97,208.68,,124.53,143.34
302,03/16/2020,64.13,152.54,286.03,83.21,122.46,148.08,40.53,38.71,39.26,206.35,187.58,99.63,47.56,54.6,35.06,124.3,33.71,43.58,27.45,160.13,31.72,226.12,95.66,86.18,240.68,108.35,210.91,15.14,16.84,19.06,139.83,44.61,223.43,92.75,21.66,147.96,18.49,83.78,129.5,78.0,152.23,213.54,235.65,27.885,135.97,135.42,145.24,34.47,265.43,49.1,80.32,11.81,42.72,45.7233333333333,196.27,57.62,52.87,92.72,64.48,70.7,67.9,48.15,24.22,93.5,264.83,,152.01,166.08
303,03/16/2021,123,263.52,450.54,153.08,188.28,275.01,118.5,82.75,71.7575,330.78,478.18,147.63,88.21,129.39,57.24,214.48,49.67,78.06,166.31,371.68,47.72,317.76,201.06,124.12,480.0,145.84,284.09,37.904,21.28,40.99,215.43,64.78,395.42,187.41,50.47,151.07,25.55,137.48,301.95,94.65,190.52,547.18,382.38,74.95,342.65,237.71,182.48,91.43,498.99,132.9125,202.78,40.66,66.85,113.333333333333,380.2,98.04,135.56,249.31,133.65,180.54,181.04,117.35,75.7,177.14,424.72,,224.7,473.9
304,03/16/2022,135,324.91,442.36,158.57,212.46,204.5,130.48,115.37,124.19,310.92,607.12,150.88,63.88,150.51,57.9,205.57,55.81,89.7,177.21,281.72,55.97,419.25,197.26,98.3,483.72,95.38,236.53,59.508,26.11,37.31,133.55,46.63,457.9,288.12,61.21,184.92,34.17,154.41,350.92,102.06,243.43,514.49,344.68,74.75,440.68,294.39,226.84,79.67,547.4,244.96,188.32,60.11,79.96,184.64,327.22,124.55,109.74,107.92,150.45,127.17,131.07,116.75,68.27,176.33,415.07,,211.87,401.65
305,03/16/2023,136.82,252.92,353.29,186.63,215.8,200.59,122.83,96.6,162.68,314.08,636.5,137.49,69.44,207.82,50.88,187.3,50.12,58.4,201.1,279.93,52.38,405.2,140.92,109.49,679.97,52.15,191.96,61.88,16.17,33.33,100.92,30.18,418.15,305.95,78.37,148.11,31.58,155.39,389.9,92.52,202.27,515.19,348.0,82.25,497.97,276.2,268.58,56.57,442.39,255.41,179.49,80.5,84.82,189.77,280.06,108.67,119.47,74.35,120.51,97.15,115.73,105.97,49.45,177.13,331.42,,217.45,294.93
306,03/17/2020,70.44,157.71,311.81,95.44,129.39,154.92,44.86,41.88,42.05,234.29,199.51,104.82,49.05,58.94,39.23,135.42,35.5,50.1,29.28,184.08,34.51,246.8,93.13,90.89,245.69,113.96,224.34,15.604,16.64,21.56,147.81,50.08,239.17,90.01,21.72,156.19,18.52,94.19,149.63,81.38,168.95,229.3,237.88,31.25,159.1,146.57,149.33,37.38,287.42,54.3175,80.08,11.55,46.86,47.1866666666667,216.75,60.79,52.14,97.87,68.86,79.88,77.78,51.72,22.09,106.15,286.32,,157.89,180.66
307,03/17/2021,122.52,264.27,451.01,154.16,187.88,272.84,119.9,82.63,72.3325,328.37,483.59,146.75,89.01,128.49,56.92,213.12,49.42,78.03,163.82,373.88,48.41,316.3,201.38,123.53,483.52,144.92,285.25,36.532,21.4,41.31,212.47,65.78,391.72,184.5,51.02,150.74,25.4,137.35,305.39,97.29,192.04,553.01,378.68,76.91,352.2,237.04,181.34,94.76,485.0,133.4125,208.34,41.83,66.22,112.306666666667,384.7,97.98,132.23,251.47,133.92,184.54,182.81,117.47,76.69,179.35,423.37,,223.02,473.28
308,03/17/2022,136.82,319.5,444.36,159.98,213.92,211.65,131.99,111.69,126,309.63,602.67,152.29,65.96,153.32,58.63,210.41,56.17,90.58,180.85,273.19,57.14,427.14,200.45,100.04,480.2,95.2,236.82,60.696,25.93,37.7,133.43,47.14,473.75,290.04,62.11,184.25,34.65,156.75,352.61,103.99,248.79,526.32,346.44,75.42,451.24,295.22,230.78,80.52,566.68,247.66,189.77,60.76,80.6,188.053333333333,343.11,125.62,110.73,112.16,152.83,128.81,132.96,120.6,70.1,178.47,423.79,,213.45,419.35
309,03/17/2023,133.18,250,358.14,185.85,213.22,199.11,122.6,97.84,163.26,311.09,630.97,135.16,69.56,206.88,49.44,184.85,50.19,57.79,183.64,279.79,52.14,405.81,140.73,108.17,654.94,51.64,187.2,61.22,16.32,32.82,98.55,29.81,413.69,302.49,78.96,146.46,31.33,155.16,387.75,90.46,195.25,508.36,349.66,80.71,488.31,279.43,264.24,56.66,441.0,257.25,177.29,78.28,85.26,189.12,276.94,107.53,118.71,72.99,120.73,96.65,114.07,105.1,48.75,175.71,326.61,,217.39,288.71
310,03/18/2019,80.97,166.43,257.76,109.15,154.69,153.85,40,23.25,74.8,180.9,293.84,103.33,49.84,61.06,39.12,161.95,53.51,71.88,9.67,169.05,31.58,238.6,154.36,85.09,264.18,108.12,240.75,16.902,23.07,34.35,134.04,54.1,257.72,147.21,26.89,138.13,26.36,85.74,119.88,63.49,163.3,180.2,230.39,42.665,140.92,117.57,140.5,39.61,240.98,42.2375,92.27,21.91,53.46,80.3366666666667,181.69,79.32,91.83,100.27,56.83,69.83,82.59,40.39,40.15,109.81,203.7,,154.96,213.21
311,03/18/2020,68.87,151.15,294.61,82.23,117.6,141.82,39.18,39.12,44.25,221.67,167.87,100.9,44.15,54.32,36,132.24,37.12,47.47,23.99,167.77,33.45,219.4,90.55,80.95,212.0,102.94,200.51,15.304,16.61,21.5,134.56,47.61,225.07,83.38,18.66,158.63,18.36,86.0,132.02,77.76,167.99,194.14,227.93,28.975,141.63,140.4,148.2,34.69,278.16,50.705,64.56,8.45,47.27,44.1933333333333,192.39,63.3,49.06,91.46,61.19,73.02,72.1,46.18,21.32,100.0,265.86,,148.48,185.47
312,03/18/2021,122.59,266.89,439.18,149.45,186.06,263.44,114.28,78.12,70.95,321.49,464.15,145.46,82.71,124.03,55.25,209.48,48.8,76.4,148.48,368.91,47.5,310.1,200.29,122.41,461.62,143.42,284.33,34.612,21.18,41.4,206.0,63.73,373.97,183.1,49.92,148.4,25.2,136.0,288.74,97.01,196.47,539.17,367.0,72.745,335.76,230.72,181.41,89.82,466.18,127.225,198.59,39.14,66.74,105.85,365.36,97.29,127.03,238.41,129.75,176.08,174.69,112.37,74.62,174.36,417.98,,220.66,461.11
313,03/18/2022,139.12,323.95,453.33,163.45,214.69,213.3,135.14,113.46,131.25,318.6,610.41,153.59,70.5,158.87,60.1,218.8,55.97,91.72,184.52,294.47,57.87,439.15,203.97,100.61,491.65,95.82,239.21,63.994,27.45,38.02,135.0,47.45,479.87,298.35,62.69,185.51,35.31,161.41,365.05,105.48,246.45,544.64,350.09,77.29,469.88,300.43,233.09,79.41,579.88,264.53,192.42,61.93,81.68,192.34,359.02,128.13,111.42,118.77,153.99,130.87,135.18,122.95,71.81,180.1,435.99,,219.11,437.18
314,03/19/2018,69.34,160.62,222.18,93.5,114.48,134.31,58.5,11.43,69.3475,164.96,244.95,106.92,,38.23,26.69,124.98,44.27,83.81,4.74,119.1,28.63,211.65,146.8,73.62,167.6,100.05,205.13,10.67,26.67,28.89,116.55,50.83,175.74,123.4,31.03,124.9,25.26,52.69,115.98,67.15,156.43,217.58,180.58,48.485,123.06,92.89,108.75,60.14,169.81,60.25,122.63,25.51,51.95,62.04,108.04,65.33,79.21,80.3,58.37,78.42,109.33,48.7,37.49,107.86,208.04,,123.21,139.89
315,03/19/2019,81.2,166.2,260.42,109.95,154.63,155.1,40.37,26,73.795,181.12,299.31,102.97,50.81,61.24,39.16,163.93,53.31,72.02,9.2,169.82,31.315,239.23,154.26,84.6,264.61,106.6,240.88,17.064,23.21,34.61,134.35,54.17,256.06,147.11,27.29,136.98,26.2,86.29,120.16,63.3,162.96,179.35,231.01,43.05,141.52,117.65,140.46,40.37,241.96,43.9275,92.82,22.01,54.04,80.8333333333333,183.12,79.11,92.6,101.54,56.97,70.11,83.42,40.54,40.32,110.02,204.57,,154.59,213.68
316,03/19/2020,65.76,158.5,307.51,90.32,117.37,149.23,40.19,39.82,44.47,221.09,194.45,93.44,45.9,55.72,37.52,139.46,37.71,46.49,26.25,165.26,32.3,235.04,98.33,84.46,244.78,105.23,193.3,17.232,16.82,21.27,130.52,45.94,215.89,92.95,19.95,148.57,18.17,85.97,127.36,75.91,160.14,195.01,227.15,30.28,150.44,142.71,149.72,36.29,277.66,53.2425,76.12,10.51,45.07,46.37,197.55,58.03,50.39,93.69,65.0,73.85,77.28,47.0,25.33,101.57,264.15,,152.25,185.07
317,03/19/2021,122.69,263.78,441.5,151.91,183.93,261.5,114.86,79.06,71.305,324.25,474.46,146.18,82.98,125.48,55.42,212.2,48.98,76.55,154.95,379.6,47.63,311.44,200.25,121.87,458.87,141.74,280.97,34.898,21.12,41.28,205.47,63.76,381.28,182.85,51.05,148.13,25.0,134.77,292.88,94.95,197.5,542.31,356.51,75.03,343.18,230.35,183.22,90.51,470.84,128.4575,202.04,40.09,66.26,105.616666666667,372.53,95.84,129.66,241.28,131.02,179.85,175.79,114.91,74.68,175.98,420.04,,206.9,459.95
318,03/20/2018,69.85,162.88,229.75,92.71,115.56,134.6,59.23,11.11,71.355,165.49,242.36,108.9,,37.96,26.6,125.12,44.37,84.31,4.76,119.15,28.16,215.63,148.9,73.46,169.96,100.92,208.29,10.756,26.52,29.26,117.7,51.55,178.15,124.17,30.77,125.36,25.42,52.7,117.19,67.58,158.82,219.13,182.51,49.27,125.11,93.13,109.39,61.15,172.11,62.395,123.1,25.95,47.05,62.62,111.1,65.51,79.64,80.86,58.26,75.07,109.07,48.99,37.51,109.46,212.4,,124.91,142.34
319,03/20/2019,80.92,166.27,259.74,108.61,154.02,154.31,39.57,25.7,74.6125,180.23,291.03,101.76,49.93,61.45,37.92,163.51,53.26,71.71,9.18,168.36,31.315,236.8,153.49,83.73,263.39,106.75,238.23,17.12,23.14,34.22,133.36,53.82,255.99,146.45,27.08,135.06,26.22,86.36,119.93,63.26,160.99,175.74,229.89,42.14,140.53,117.52,138.7,40.13,244.59,43.6,91.03,21.36,52.64,81.94,181.97,78.43,92.98,102.31,57.16,69.12,81.75,39.58,40.23,109.63,203.51,,153.75,214.59
320,03/20/2020,66.46,149.94,295.34,85.08,112.06,148.02,37.99,39.61,41.12,213.11,192.22,90.77,47.76,55.08,36.07,139.35,35.6,44.1,26,168.07,28.74,217.98,100.14,81.77,241.43,102.82,187.03,16.982,16.96,18.86,119.0,45.83,201.84,83.24,18.49,134.33,17.64,83.09,114.02,72.51,154.04,187.89,211.42,29.82,135.22,137.35,136.61,36.11,254.7,51.4375,73.58,10.82,45.65,47.8433333333333,192.81,51.97,48.45,86.68,60.91,70.85,73.67,44.29,26.0,97.6,260.76,,146.83,179.38
321,03/20/2023,134.54,252.55,362.88,187.06,215.87,200.42,124.04,96.81,164.2,313.6,643.71,136.22,68.31,207.07,50.2,185.25,50.94,58.7,192.51,275.04,53.15,411.55,142.62,110.81,682.55,51.55,199.08,61.54,16.64,33.23,99.83,29.16,411.84,308.15,81.1,152.01,31.99,155.56,389.94,91.58,197.04,513.29,349.32,82.29,494.34,272.23,268.11,57.64,435.15,259.0,180.55,79.98,86.96,189.43,270.37,109.7,119.12,73.21,121.82,99.21,115.13,106.5,48.98,179.16,327.1,,218.15,290.84
322,03/21/2018,69.4,162.03,226.85,92.8,116.36,135.54,60.78,11.26,70.675,166.41,246,108.73,,38.35,26.57,121.7,44.31,83.35,4.71,120.81,28.41,214.47,149.55,73.17,170.88,100.58,208.64,10.914,26.93,29.37,116.53,51.56,176.66,122.85,30.58,125.33,25.3,53.16,118.06,67.55,159.81,224.28,180.75,49.605,125.39,92.48,109.09,61.07,173.19,62.14,121.96,26.5,47.02,62.6566666666667,113.01,65.55,80.1,81.04,56.81,74.18,108.47,49.5,37.42,108.64,212.48,,123.22,143.46
323,03/21/2019,82,168.24,264.18,110.18,155.34,158.82,41.33,27.89,78.755,182.33,296.8,102.78,50.33,63.08,38.53,166.95,53.94,72.2,9.38,173.13,31.94,242.32,155.83,86.07,269.07,110.16,241.54,17.66,23.59,34.79,136.15,54.64,260.62,148.39,27.57,137.87,26.78,87.53,123.8,63.75,162.17,183.8,235.87,43.69,145.01,120.22,140.64,43.99,250.95,45.985,94.29,22.45,54.04,83.2633333333333,190.05,79.52,94.96,104.15,57.77,73.89,86.07,40.51,40.78,112.22,207.73,,155.8,218.3
324,03/21/2022,138.14,324.5,453.59,164.22,212.53,212.38,134.2,115.92,131.95,310.65,601.29,151.96,67.38,157.2,59.27,213.72,56,91.39,185.45,284.05,57.76,437.52,206.13,99.56,483.73,94.97,241.24,62.906,27.2,37.8,134.4,47.39,466.5,296.72,62.43,186.07,35.31,160.28,356.28,106.37,253.86,536.86,345.58,76.57,464.43,299.16,232.07,78.35,569.8,267.34,190.51,61.93,80.96,192.4,351.87,126.66,110.67,114.65,155.59,128.93,134.54,120.94,70.78,180.46,435.56,,217.04,429.54
325,03/21/2023,137.01,257.62,374.22,188.4,218.1,207.15,120.4,95.93,168.08,314.42,636.75,136.93,70.68,207.88,50.1,188.68,50.67,59.18,207.63,279.66,53.14,419.2,144.83,113.04,696.88,53.09,210.63,62.46,17.06,33.67,102.45,28.46,422.03,314.06,82.54,152.17,32.14,157.25,385.06,92.64,197.8,507.36,354.57,82.29,498.44,273.78,271.66,58.63,445.46,261.99,180.46,81.35,87.58,194.49,277.35,110.29,120.39,76.72,123.8,100.92,116.77,106.36,49.9,178.41,329.57,,221.95,294.43
326,03/22/2018,67.47,150.23,220.52,90.54,113.14,131.41,58.96,10.91,68.435,162.41,243.57,106.33,,37.39,26.02,118.04,43.07,80.97,4.73,116.75,27.64,206.52,146.27,71.34,167.76,97.52,202.84,10.722,26.6,28.56,113.51,50.83,174.83,119.42,29.25,122.49,24.79,51.89,112.92,65.98,154.57,214.82,175.52,48.275,120.03,89.79,107.2,58.92,168.76,60.4625,120.92,25.9,45.89,61.61,110.73,63.49,78.92,78.56,55.58,72.65,105.24,47.72,35.76,103.9,210.05,,119.99,138.29
