,date,ALGN,AMGN,BAX,BDX,BIIB,BIO,BSX,CAH,CI,CNC,COO,COR,CRL,CTLT,DGX,DVA,DXCM,ELV,EW,GEHC,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,LH,MCK,MDNAF,MDT,MOH,MTD,PODD,REGN,RVTY,STE,SYK,TECH,TMO,Ticker,UBER,UHS,UNH,VRTX,WAT,WST,XRAY,ZBH
285,03/12/2019,250.84,184.18,75.68,244.468292682927,312.72,308.87,40.26,49.33,164.3,58.28,292.99,78.42,140.49,41.8,86.81,51.33,35.9475,296.98,58.48,,64.83,128.88,47.21,59.71,274.45,205.97,305.27,84.9,139.85,183.376666666667,130.077319587629,115.61,0.539,92.44,138.94,691.48,95.88,417.62,93.47,122.23,190.8,48.34,254.92,,,131.09,245.88,182.57,241.01,103.43,49.29,119.106796116505
286,03/12/2020,180.12,182.24,75.47,215.190243902439,268.88,320.01,31,42.39,164.27,57.13,280.05,80.49,124.1,44.01,90.41,68.25,61.91,256.21,62.34,,68.58,101.51,39.44,55.06,293.05,241.0,223.28,68.02,113.01,152.51,117.603092783505,124.03,1.925,84.4,130.04,639.77,165.67,431.89,70.46,131.06,154.25,41.62,284.32,,22.61,99.8,250.41,204.06,167.05,142.76,39.93,99.0582524271845
287,03/12/2021,536.44,230.36,77.96,232.429268292683,266.13,559.98,38.85,57.35,243.46,62.9,376.39,112.92,286.79,105.76,121.87,108.44,89.4325,341.72,82.07,,61.56,189.43,70.78,67.19,406.53,497.75,405.12,79.01,186.81,244.663333333333,205.077319587629,187.55,4.03,118.81,232.49,1067.38,261.88,471.46,123.1,184.05,240.76,96.28,450.49,,60.35,137.54,356.02,214.33,268.83,274.12,62.88,158.407766990291
288,03/13/2018,269.71,189.75,68.09,218.390243902439,283.24,270.94,28.43,72.27,164.39,50.835,236.86,100.6,114.19,42.48,104.99,70.19,16.2275,230.22,46.9433333333333,,81.72,102.58,38.78,53.364705882353,269.98,204.53,253.54,94.63,105.68,146.74,150.04295532646,157.69,1.68,83.47,76.14,612.0,84.74,337.75,78.08,95.02,167.11,36.64,215.12,,,123.89,226.94,174.96,212.13,92.07,57.8,114.485436893204
289,03/13/2019,252.13,187.35,76.38,247.443902439024,320.56,309.42,40.23,50.65,168,59.98,292.11,79.79,141.51,42.05,88.31,53.6,36.865,303.61,59.3033333333333,,65.75,130.82,47.39,60.15,283.03,209.89,308.27,85.06,141.55,185.72,133.101374570447,117.47,0.612,93.02,141.77,689.95,95.73,409.01,93.66,122.81,191.84,48.7475,258.87,,,132.69,252.25,185.66,241.34,105.24,49.56,119.543689320388
290,03/13/2020,195.88,202.1,80.99,230.731707317073,305.21,347.79,32.33,47.62,179.87,63.57,291.04,90,128.93,47.92,96.77,75.95,61.005,270.34,61.8333333333333,,70.75,104.28,40.58,56.71,313.91,254.17,233.33,73.84,118.71,156.993333333333,129.742268041237,132.57,2.21,88.82,146.35,672.64,165.07,465.55,73.82,136.29,164.3,44.905,300.12,,22.6,105.09,272.04,220.86,184.48,146.11,40.46,94.9514563106796
291,03/13/2023,315.41,233.18,38.9,231.39,258.55,488.71,47.6,70.1,273.05,64.17,333.96,148.37,202.02,65.67,133.06,75.06,110.66,458.95,76.62,76.24,79.51,247.07,78.3,77.56,482.48,460.92,226.94,73.18,198.12,227.78,188.35910652921,335.4,0.573,77.98,263.69,1439.57,303.44,752.33,120.16,178.6,266.71,71.82,541.56,,30.82,116.54,463.68,293.46,306.34,321.22,37.55,124.25
292,03/14/2018,272.48,190.57,67.28,218.068292682927,285.72,269.4,28.01,72.04,166.88,51.78,233.89,98.58,112.71,42.56,104.96,70.03,16.23,229.03,47,,81.1,101.93,38.44,53.5686274509804,270.5,203.58,251.79,92.26,104.84,146.923333333333,149.785223367698,155.44,1.68,82.3,76.23,606.13,84.52,341.42,77.09,94.91,166.38,36.705,213.46,,,123.26,225.38,174.38,211.22,92.17,57.3,112.854368932039
293,03/14/2019,247.59,187.76,76.51,246.107317073171,321.52,311.87,40.05,50.8,169.56,59.38,294.81,79.51,140.99,41.89,87.9,53.58,36.7125,305.45,59.34,,64.79,131.77,47.36,59.1,279.82,210.87,309.2,84.31,140.98,186.243333333333,131.288659793814,117.72,0.612,93.33,140.13,698.68,95.96,407.5,93.11,123.55,193.35,48.63,261.43,,,134.12,253.27,186.11,242.49,106.01,49.19,119.359223300971
294,03/14/2022,378.09,229.21,77.99,250.536585365854,193.77,541.06,41.9,52.61,226.2,84.33,381.81,146.15,255.51,95.65,138.11,108.7,101.8225,458.33,102.25,,58.15,261.43,69.59,84.8,431.94,486.33,306.11,72.19,211.09,263.8,228.230240549828,284.85,1.258,103.22,308.7,1289.32,211.96,656.41,162.31,217.49,245.85,98.0525,535.88,,29.27,146.17,487.92,241.68,311.0,370.02,47.69,117.69
295,03/14/2023,320.76,230.58,39.37,232.89,262.35,492.55,48.31,70.72,272.13,63.34,339.14,149.29,205.02,70.31,133.9,76.6,113.16,458.58,78.2,77.14,79.77,250.69,79.36,77.77,481.97,471.42,225.88,74.0,200.71,235.28,190.919243986254,336.5,0.577,77.86,261.14,1469.87,312.77,766.8,123.32,178.54,275.69,73.27,555.96,,32.36,116.59,464.58,295.25,311.73,328.57,38.13,126.63
296,03/15/2018,272.87,189.75,67.59,218.682926829268,286.7,268.58,27.84,70.7,166.9,52.62,234.01,97.36,112.06,42.19,104.72,69.45,16.2225,230,47.0333333333333,,79.51,103.15,38.48,53.3254901960784,271.09,203.37,251.61,88.69,105.34,147.316666666667,149.338487972509,153.96,1.68,82.03,75.87,613.83,84.61,334.93,77.6,95.08,166.45,36.635,212.45,,,123.83,229.48,173.97,212.34,91.31,56.95,112.543689320388
297,03/15/2019,252.33,191.24,76.94,247.726829268293,329.87,310.33,40.21,50.27,166.45,59.15,295.23,80.18,143.48,42.2,88.45,53.53,37.75,303,59.9166666666667,,65.63,132.35,47.63,59.29,280.14,216.21,309.84,84.8,141.53,186.07,132.611683848797,119.26,0.612,93.79,139.4,708.58,98.04,414.47,94.04,123.38,194.04,48.9125,263.09,,,134.24,251.4,188.09,244.97,105.71,49.09,122.252427184466
298,03/15/2021,558.85,235.96,78.67,234.887804878049,260.13,569.55,39.4,58,245.49,62.8,387.03,113.86,292.09,106.67,123.36,108.93,90.4825,342.81,81.14,,63.07,191.82,71.92,68.22,406.06,512.76,420.32,80.65,190.65,245.02,206.125429553265,188.87,4.01,119.15,234.02,1098.23,269.54,483.94,126.63,187.06,241.25,99.2525,452.82,,60.19,140.13,353.88,219.65,272.63,276.02,63.9,156.766990291262
299,03/15/2022,390.73,231.56,78.67,252.380487804878,197.36,548.74,42.66,53.93,233.08,85.61,390.47,151.39,259.23,96.57,141.65,110.63,104.02,467.69,106.15,,58.32,267.17,70.96,86.31,439.87,502.93,312.61,73.31,215.01,270.0,233.273195876289,290.63,1.33,105.4,327.77,1319.45,216.07,665.93,168.88,222.24,254.34,101.4,550.64,,29.8,148.98,497.91,246.99,317.34,385.43,47.71,119.2
300,03/15/2023,318.17,234.9,38.23,234.48,262.37,478,47.97,69.82,270.36,63.54,338.63,149.61,194.9,69.84,132.85,76.04,113.72,456.48,79.48,76.76,79.65,247.47,78.33,77.49,483.87,464.97,228.15,72.47,195.27,234.18,188.333333333333,335.35,0.56,78.41,260.64,1438.88,307.89,760.3,122.54,176.39,273.03,72.77,542.7,,31.97,117.65,465.43,294.27,301.85,325.59,37.21,125.26
301,03/16/2018,270.41,188.24,67.89,217.824390243902,287.62,263,27.93,70.95,168.67,52.805,235.69,96.61,111.1,41.63,104.35,68.53,16.3975,228.11,47.4466666666667,,79.74,102.77,38.46,53.3725490196078,272.73,204.73,253.91,90.03,105.69,145.286666666667,149.338487972509,152.33,1.68,81.29,76.83,613.88,85.23,343.3,77.34,95.28,167.51,37.045,210.44,,,123.51,227.86,175.66,213.18,90.98,56.33,113.427184466019
302,03/16/2020,161.72,188.68,71.57,217.69756097561,281.72,335.71,27.55,44.22,150.69,54.03,259.43,80.5,104.66,38.94,86.39,71.74,50.575,224.04,55.2433333333333,,68.9,84.45,32.25,51.65,270.21,223.83,211.02,71.6,102.36,134.763333333333,104.733676975945,121.28,1.91,77.43,121.69,622.63,137.28,440.83,66.71,120.5,143.83,40.2925,279.35,,20.29,81.7,225.04,199.77,173.92,130.47,35.18,89.3203883495146
303,03/16/2021,542.54,240.32,78.93,233.707317073171,259.92,560.84,38.86,57.27,241.69,62.97,382.19,112.86,288.53,103.52,122.68,107.64,88.6625,343.57,81.26,,64.01,185.52,71.95,67.03,403.12,506.92,419.53,80.28,189.39,242.21,205.094501718213,186.54,4.02,118.94,233.84,1083.7,265.66,482.17,125.96,186.87,238.03,97.0925,446.43,,58.85,136.62,354.6,218.99,269.77,274.17,63.37,155.582524271845
304,03/16/2022,420.65,231.67,78.96,254.429268292683,203.8,562.81,43.84,53.77,237.5,86.87,407.12,150.5,270.77,102.82,143.29,112.34,109.33,470.82,109.79,,57.97,266.35,72.38,86.27,442.82,520.19,326.6,74.6,220.27,277.85,235.412371134021,291.36,1.36,107.3,329.85,1358.84,238.64,677.98,176.1,227.04,262.16,105.855,562.55,,32.61,149.7,498.26,248.52,327.04,396.76,48.62,121.99
305,03/16/2023,326.4,234.57,38.37,238,265.25,488.28,48.3,70.51,274.43,63.19,345.29,152.05,193.56,71.2,134,78.03,114.56,468.5,81.91,76.62,79.85,254.38,78.35,78.15,494.38,474.11,224.95,73.97,196.43,240.5,188.230240549828,339.92,0.55,79.27,263.78,1469.86,312.36,749.75,126.08,178.72,275.21,73.49,557.09,,32.73,121.02,472.02,300.64,307.28,336.41,37.44,125.43
306,03/17/2020,169.25,207.8,80.51,242.458536585366,305.32,358.78,28.79,47.76,155.09,57.99,275.17,89.5,112,42.91,86.21,75.13,49.685,238.32,58.8,,74.52,77.46,31.47,54.61,272.58,215.88,225.76,70.37,107.69,141.826666666667,106.898625429553,139.47,1.81,80.21,125.74,682.49,130.11,491.69,67.11,130.63,140.16,42.375,296.31,,18.91,80.76,244.22,210.44,183.27,143.09,34.58,83.6504854368932
307,03/17/2021,540.01,244.27,79.69,233.521951219512,264.15,566.44,38.88,57.94,241.91,61.89,375.72,114,292.7,106.04,123.12,107.73,87.925,341.92,80.38,,64.42,185.5,71.67,67.78,403.13,504.9,420.12,80.2,189.71,241.546666666667,205.120274914089,187.01,4.02,118.56,227.05,1092.04,259.92,496.01,126.39,187.01,236.18,95.455,442.61,,56.36,138.8,352.18,217.08,268.13,274.59,63.5,155.844660194175
308,03/17/2022,425.48,235.86,79.44,255.892682926829,205.32,574.84,44.21,57.19,242.39,87.98,417.82,152.2,281.7,106.44,145.16,112.56,113.6825,478.13,112.54,,59.2,266.97,73.9,86.75,441.09,527.09,338.26,74.35,223.24,282.95,235.678694158076,294.92,1.345,109.74,337.41,1389.13,248.27,685.23,178.36,232.01,264.0,107.9325,572.25,,32.85,149.09,507.02,250.0,330.79,405.24,48.76,122.28
309,03/17/2023,320.87,229.79,37.58,235.58,263.16,469.87,47.95,69.62,269.45,62.55,341.5,152.02,192.92,67.11,131.53,76.77,113.93,463.17,80.74,75.84,77.31,250.66,77.07,77.27,495.55,471.36,224.55,73.62,190.89,237.8,183.264604810997,339.35,0.577,78.29,263.71,1455.11,309.09,747.65,122.56,176.56,274.44,72.31,547.34,,31.78,119.28,469.5,295.77,298.97,329.72,36.88,124.31
310,03/18/2019,253.73,191.31,76.95,238.70243902439,325.65,313.67,37.97,49.97,167.11,59.36,293.18,80.39,144.9,42.57,88.7,52.07,36.5375,308.23,63.63,,65.02,134.75,47.18,59.78,282.17,215.74,305.78,85.62,143.08,186.496666666667,133.067010309278,121.37,0.612,91.89,143.02,706.84,97.47,407.6,94.03,123.23,193.58,49.1875,263.53,,,135.84,255.0,187.48,245.27,105.94,49.51,121.669902912621
311,03/18/2020,145.76,204.88,84.59,228.99512195122,298.68,359,27.24,45.7,142.91,52.68,251.11,84.97,98.9,36.95,77.46,75.25,47.79,206.96,57.7133333333333,,79.42,68.13,29.62,50.74,246.58,205.13,209.2,66.9,89.88,135.566666666667,92.5773195876289,135.9,1.63,74.54,120.05,700.13,130.01,485.0,67.22,122.78,139.0,41.18,302.98,,14.82,67.69,217.06,212.98,176.81,143.49,32.74,78.2815533980583
312,03/18/2021,514.36,244.42,79.86,233.365853658537,262.27,570.05,38.19,58.28,243.82,63.57,378.78,115.63,288.28,104,124.26,109.19,84.7875,353.32,78.68,,64.08,188.03,70.8,67.69,407.75,484.47,409.19,78.25,186.5,233.106666666667,206.125429553265,187.99,3.92,118.83,230.12,1100.29,252.0,474.68,126.56,187.0,230.86,93.4975,445.75,,55.69,139.27,362.05,213.36,268.76,268.95,63.05,154.26213592233
313,03/18/2022,442.87,236.25,79.12,255.648780487805,208.57,588.22,44.22,57.29,241.16,87.74,421.31,152,286.77,109.14,145.06,113.59,117.0125,478.02,112.77,,59.42,260.68,74.91,87.26,440.61,542.46,346.11,75.2,227.66,290.11,236.451890034364,299.05,1.37,110.18,343.35,1405.23,260.03,685.94,182.39,234.71,267.34,111.4,589.09,,33.36,146.79,506.12,249.08,338.14,414.69,48.66,120.77
314,03/19/2018,265.39,182.55,66.76,214.175609756098,278.37,262.27,27.62,69.99,166.44,52.205,232.85,93,110.86,40.8,103.86,68.41,16.28,227.99,46.4666666666667,,77.18,102.66,37.84,53.2,269.98,199.06,248.73,86.27,104.76,142.286666666667,146.546391752577,147.62,1.68,80.13,76.86,611.51,84.19,339.08,76.89,94.7,166.03,36.995,211.72,,,123.07,225.05,170.77,212.98,90.04,55.46,111.407766990291
315,03/19/2019,259.29,191.49,77.59,241.531707317073,323.76,314.12,38.17,50.55,172.78,59.97,294.58,81.07,145.81,42.67,89.41,53.91,36.735,307.99,63.12,,65.49,136.62,47.43,60.5,286.66,218.3,310.7,85.67,144.45,187.573333333333,133.986254295533,122.52,0.612,92.66,145.63,715.74,98.83,406.99,95.09,123.31,196.12,49.7675,265.96,,,135.43,257.13,181.76,246.54,105.78,49.45,122.058252427184
316,03/19/2020,142.23,198.76,78.17,215.570731707317,288.02,346.8,28.27,43.79,146.52,53.6,273.15,86,108.76,40.61,79.31,71.34,51.56,200.87,60.1233333333333,,78.55,83.5,31.95,49.81,256.19,193.18,224.8,66.51,90.62,136.066666666667,98.3762886597938,127.4,1.668,79.22,120.48,721.43,139.99,489.83,67.02,121.22,149.5,41.605,280.84,,20.49,84.84,219.8,215.69,177.42,139.28,35.11,86.5436893203884
317,03/19/2021,529.46,245.94,80.3,233.190243902439,267.07,568.93,38.17,58.68,243.26,64.24,384.02,115.92,286.68,106.01,125.28,109.83,86.1575,354.13,79.41,,64.46,188.6,72.03,66.81,409.82,484.88,415.9,79.37,188.33,235.83,206.374570446735,189.77,3.94,116.62,233.17,1123.15,261.03,473.7,128.4,187.24,230.0,93.81,445.01,,57.08,138.0,365.58,216.11,268.7,277.15,62.76,155.495145631068
318,03/20/2018,270.4,182.03,66.91,214.536585365854,279.68,262.64,27.67,65.41,165,51.825,232.02,89.19,110.44,40.52,103.57,66.37,16.3975,229.98,47.1133333333333,,76.92,100.6,37.81,51.5450980392157,273.6,200.72,252.65,87.01,104.81,143.396666666667,146.477663230241,141.81,1.68,79.9,77.88,611.9,84.62,333.86,77.67,94.64,166.51,37.17,214.72,,,122.9,226.78,171.47,214.46,90.91,54.6,111.067961165049
319,03/20/2019,265.68,191.12,77.18,237.219512195122,320.59,310.72,37.86,49.36,167.87,58.68,291.21,79.27,145.12,42.45,88.63,53.71,36.54,303.01,62.97,,64.6,135.08,47.3,60.12,275.31,219.27,315.3,86.31,143.25,189.786666666667,132.396907216495,120.65,0.612,91.72,142.58,712.88,99.47,405.5,95.02,123.22,197.14,49.63,265.63,,,134.02,250.5,179.98,245.26,105.09,49.03,123.718446601942
320,03/20/2020,144.82,188.25,75.75,214.751219512195,278.77,329.01,27.24,43.33,142.09,48.85,250.65,80.61,105.78,39.2,75.24,64.99,52.375,191.59,55.4833333333333,,73.26,78.5,31.05,45.01,230.61,183.29,242.0,66.96,91.67,131.396666666667,92.1305841924399,124.97,1.665,77.46,113.75,645.12,142.6,438.45,70.89,115.7,139.38,41.815,278.37,,21.33,75.42,206.59,206.0,173.46,130.65,32.82,83.4757281553398
321,03/20/2023,316.36,234.72,38.19,238.49,267.91,467.52,48.83,71.14,272.9,64.15,344.51,153.86,192.59,66.98,132.91,77.99,117.21,466.99,81.08,75.2,79.46,256.44,78.31,78.82,494.39,483.26,219.77,74.22,191.81,240.5,186.76116838488,345.25,0.56,79.61,265.1,1474.72,318.3,759.25,123.77,181.26,276.83,72.56,550.57,,31.93,123.29,476.96,298.95,300.51,331.96,36.99,126.33
322,03/21/2018,270.14,181.59,66.46,213.170731707317,277.29,260.91,27.66,65.69,167.05,52.345,228.34,89.5,109.9,41.56,103.63,66.84,16.9275,225.99,46.3566666666667,,76.49,100.9,38.19,51.5058823529412,270.81,200.23,246.84,88.79,104.11,141.663333333333,145.678694158076,142.92,1.68,80.04,78.29,606.41,86.56,334.87,77.2,93.81,164.73,37.1125,212.96,,,124.22,222.82,170.34,211.18,90.0,54.13,111.04854368932
323,03/21/2019,280.73,191.89,78.45,239.434146341463,226.88,315.57,38.15,50.16,168.87,58.91,297.25,80.36,146.73,43.12,89.62,55,35.54,304.86,64.05,,64.92,136.91,47.72,61.22,276.76,225.69,319.21,87.08,144.26,192.66,134.278350515464,122.23,0.612,92.1,148.29,729.72,101.87,402.59,97.5,125.16,198.0,50.11,271.05,,,136.57,252.02,182.56,250.28,106.81,50.02,125.78640776699
324,03/21/2022,432.47,236.32,79.05,261.073170731707,206.81,579.98,44.32,57.6,243.51,86.75,418.07,153.18,286.61,107.77,143.85,111.9,115.085,476,111.55,,59.66,261.56,75.79,88.17,436.87,539.59,347.0,76.58,226.97,283.28,237.680412371134,299.94,1.35,108.75,337.34,1394.61,253.41,693.2,180.64,233.94,265.79,109.56,589.3,,31.98,147.55,507.66,250.26,338.08,412.65,49.25,121.04
325,03/21/2023,327.64,232.95,39.61,240.25,266.15,480.29,48.84,72.26,276.62,65.29,350.83,156.04,198.67,66.78,135.91,78.2,118.98,469.7,81.73,76.52,79.14,258.69,79.77,80.24,500.87,495.4,221.61,73.49,196.76,246.68,190.128865979381,347.47,0.558,81.23,266.24,1500.22,326.03,759.76,125.55,184.49,278.12,73.85,556.7,,32.86,125.88,480.1,302.66,308.63,335.03,37.71,127.79
326,03/22/2018,260.13,176.08,65.55,208.048780487805,271.89,252.69,26.94,63.86,165.34,51.92,224.78,85,106.89,40.65,102.3,65.79,16.685,218.85,45.7666666666667,,75.57,99.79,38.15,51.7098039215686,265.72,193.88,241.12,85.25,101.88,137.966666666667,142.353951890034,141.69,1.68,78.14,77.0,585.39,85.25,327.69,75.24,92.06,160.81,36.89,207.33,,,123.03,215.21,166.1,204.61,88.88,52.66,108.135922330097
327,03/22/2019,269.62,186.7,77.24,234.263414634146,216.71,305.59,37.3,48.64,166.09,57.14,291.76,78.77,141.03,40.67,89.24,54.05,32.2575,301.51,62.9966666666667,,63.77,134.44,46.85,59.8,272.6,219.43,308.79,85.34,141.65,187.086666666667,132.577319587629,118.54,0.612,90.39,146.48,702.07,97.84,391.8,93.71,123.02,194.44,48.085,263.81,,,135.31,247.09,181.53,245.37,103.67,49.24,122.990291262136
328,03/22/2021,530.6,249.69,81.24,235.726829268293,272.34,580,38.23,59.14,242.4,64.46,386.37,116.35,288.13,109.82,125.91,110.04,89.955,351.14,79.66,,65.53,188.18,73.93,66.3,404.37,491.37,429.92,81.67,189.73,238.243333333333,208.848797250859,192.38,3.98,116.84,234.48,1130.87,269.32,483.22,128.13,186.55,232.08,96.345,454.66,,55.69,137.31,366.86,218.82,271.63,282.49,62.44,155.572815533981
329,03/22/2022,457.03,236.47,78.01,258.409756097561,210.92,589.45,43.74,57.75,243.53,87.57,418.61,152.11,295.38,107.89,143.78,110.75,116.1775,471.54,112.95,,59.98,260.35,76.16,88.53,438.43,552.46,350.2,78.05,228.93,286.44,238.350515463918,299.92,1.345,108.97,338.17,1399.59,250.0,692.64,184.54,235.38,266.97,110.535,587.36,,33.35,146.6,505.32,251.88,339.8,413.47,49.68,120.48
330,03/22/2023,312.31,229.83,39.16,238.92,261.22,466.21,48.07,69.94,270.44,63.6,344.53,153.44,196.29,64.65,134.32,76.75,115,465.39,79.41,74.77,77.81,254.38,78.63,78.45,498.33,475.03,217.18,72.26,190.01,240.81,186.417525773196,341.82,0.55,79.94,265.09,1452.26,315.16,751.3,125.09,181.44,272.34,72.45,554.32,,31.52,122.24,475.52,297.87,302.26,328.94,36.38,125.39
331,03/23/2018,250.92,169.43,64.29,205.463414634146,260.13,247.06,26.3,61.71,164,50.735,218.74,84.03,106.27,39.4,99.78,65,17.2,215.63,45.1066666666667,,72.84,98.78,37.26,50.6588235294118,261.6,190.31,235.36,83.06,99.72,133.05,139.596219931271,139.04,1.68,76.55,74.6,566.87,84.28,321.29,73.96,89.69,157.57,36.19,204.65,,,121.17,212.55,160.93,199.51,86.13,50.71,104.31067961165
332,03/23/2020,137.72,185.93,71.81,195.687804878049,269.19,326.34,25.83,41,130.06,45.55,243.44,73.93,100.5,40.69,75.14,65.74,52.575,174.68,52.41,,72.61,78.76,29.38,43.18,214.43,182.94,237.76,63.18,84.0,122.583333333333,89.6219931271478,115.75,1.593,72.92,107.79,589.41,143.8,455.63,67.85,107.76,126.5,42.585,255.3,,22.4,71.84,194.86,202.21,162.36,128.96,31.9,78.4563106796116
333,03/23/2021,518.88,245.04,81.6,234.4,267.21,571,37.24,57.7,238.44,64.06,383.34,113.77,280.31,107.4,125.21,107.02,91.0425,351.83,79.77,,64.5,183.66,72.73,65.07,404.01,487.66,416.43,79.85,186.99,236.94,205.137457044674,188.43,3.84,115.03,234.71,1116.71,277.05,469.76,127.25,185.81,229.43,94.1175,452.01,,53.49,132.82,368.5,213.59,270.69,283.25,59.93,151.592233009709
334,03/23/2022,437.06,234.18,77.07,255.580487804878,209.62,565.39,42.3,56.76,238.5,82.46,407.12,151.53,278.71,104.98,142.36,109.86,112.3275,462.17,107.2,,58.85,260.61,75.04,87.81,430.61,536.06,339.79,77.1,220.31,275.2,233.410652920962,300.02,1.34,106.16,331.86,1359.31,243.11,669.22,176.65,230.06,255.47,107.255,571.31,,33.06,143.81,503.23,248.13,323.86,403.14,49.49,120.74
335,03/23/2023,311.48,233.1,38.12,236.38,265.17,456.32,47.94,69.01,256.58,62.58,344.96,150.93,193.71,62.64,135.39,75.24,114.5,446.3,79.55,75.71,78.76,252.77,78.53,78.13,491.35,478.74,216.95,72.26,188.0,244.47,184.407216494845,335.83,0.538,77.57,263.68,1451.1,311.49,802.16,125.1,181.42,274.28,71.92,555.19,,31.18,121.8,469.91,304.75,298.17,331.85,36.76,124.96
336,03/24/2020,165.28,202.34,73.91,197.90243902439,276.19,343.15,28.22,43.54,147.2,48.73,255.89,79.85,110.12,46,79.28,68.65,59.0525,196.84,61.63,,73.96,86.75,31.44,46.98,234.06,204.99,254.18,67.43,96.91,143.966666666667,101.176975945017,126.31,1.855,80.35,117.91,645.53,157.51,449.53,74.31,118.11,143.44,42.47,282.03,,26.39,78.16,219.8,223.13,180.68,135.48,33.81,90.6796116504854
337,03/24/2021,506.17,245.47,82.08,235.873170731707,265.69,559.38,37.58,59.11,240.54,64.94,380.31,115.37,276.21,102.98,126.89,109.03,88.9325,360.87,80.21,,64.35,184.59,71.98,65.66,414.66,472.97,406.8,78.48,186.11,237.023333333333,215.137457044674,187.8,3.83,115.96,235.1,1109.88,263.63,460.32,125.2,187.75,233.81,92.365,445.37,,52.57,133.48,370.6,211.54,269.05,278.08,60.35,152.864077669903
338,03/24/2022,436.26,236.87,77.68,256.673170731707,213.01,567.7,42.87,57.27,242.1,84.71,411.94,152.61,281.05,107.91,141.99,111.77,117.0975,473.73,109.46,,59.14,260.6,75.19,87.89,437.42,540.39,343.05,78.19,224.62,281.08,233.19587628866,303.95,1.345,106.35,337.5,1379.5,251.61,679.76,179.34,232.37,263.01,108.765,573.69,,34.7,146.35,513.46,251.7,325.11,408.45,49.19,124.15
339,03/24/2023,306.7,238.03,39.23,240.5,270.03,460.78,48.22,70.37,260.21,64.05,355.02,156.41,193.79,64.27,140.06,76.12,114.09,456.69,80.76,76.46,80,254.22,79.2,79.17,502.43,485.51,220.0,70.23,188.35,256.42,187.637457044674,346.56,0.539,79.37,267.72,1459.75,310.17,820.0,127.58,185.2,276.69,72.54,558.26,,30.75,122.63,475.99,314.39,299.96,334.3,37.25,126.04
340,03/25/2019,271.02,186.59,77.63,235.365853658537,220.26,307.19,37.64,47.56,163.77,57.05,292.31,77.1,142.35,40.46,88.45,53.24,31.02,297.75,63.1333333333333,,63.79,132.66,46.81,58.87,270.16,219.24,303.71,86.02,141.59,187.573333333333,131.374570446735,115.65,0.612,90.62,144.23,708.6,97.18,395.0,94.53,122.44,195.17,48.5475,268.8,,,134.37,246.86,183.85,246.27,104.96,49.33,122.902912621359
341,03/25/2020,183.68,193.14,73.57,198.634146341463,284.98,333,29.92,42.25,156.82,52.29,256.89,75.35,119.35,48.33,79.02,70.2,59.8325,216.37,63.6433333333333,,69.66,92.6,32.26,50.03,269.01,214.23,248.32,69.59,104.88,153.436666666667,105.515463917526,121.24,2.169,86.82,130.23,640.3,166.43,429.78,75.0,117.82,153.05,43.1225,271.68,,26.19,87.95,234.49,210.09,176.8,135.31,35.0,94.0097087378641
342,03/25/2021,517.87,246.25,83.41,235.834146341463,273.97,559.06,37.92,60.39,241.39,64.94,382.42,117.34,281.95,102.22,127.15,110.86,87.0475,366.87,80.55,,63.99,187.35,71.05,66.81,416.45,472.11,398.13,79.78,186.55,234.833333333333,213.470790378007,191.45,4.02,116.58,234.04,1117.18,259.17,463.48,125.85,190.84,235.34,94.305,442.29,,53.89,135.5,371.09,212.36,273.0,275.45,60.55,153.281553398058
